Rubber_content,Aggregate_size,Water_cement_ratio,Compressive_strength,Flexural_strength,Damping_ratio,Cement_content,Fine_aggregate_content,Coarse_aggregate_content,Crumb_rubber_kg_m3,Water_kg,Water_percent
14.68,10.06,0.44,35.94,6.03,0.0889,381.4418746,857.1721538,1176.80611,14.68,167.8344248,6.460302241
6.64,21.07,0.51,43.85,9.31,0.0441,425.1892862,828.0206312,1113.113338,6.64,216.846536,8.373068043
29.63,21.36,0.57,15.14,2.03,0.199,411.9329785,810.9718191,1170.585586,29.63,234.8017977,8.834035826
28.32,24.58,0.68,15.28,2.41,0.1963,384.012474,603.0412707,1134.02275,28.32,261.1284823,10.83284699
1.18,15.04,0.4,56.25,10,0.02,489.0134408,787.8306935,1057.703221,1.18,195.6053763,7.727367244
21.17,14.1,0.65,22.41,3.41,0.1277,355.3970014,636.1445412,1195.003739,21.17,231.0080509,9.472499312
27.76,20.07,0.67,13.27,2,0.1833,318.9918103,617.6001397,1114.20111,27.76,213.7245129,9.323675084
5.42,7.65,0.57,46.02,7.51,0.0398,429.1806934,646.9236456,1103.351048,5.42,244.6329952,10.06923857
17.04,15.94,0.67,28.02,5.29,0.1139,466.1216635,846.9876484,1080.701926,17.04,312.3015145,11.46838033
27.46,15.92,0.46,26.58,2,0.1801,288.8558228,823.1548179,1027.268841,27.46,132.8736785,5.77808828
1.02,6.79,0.68,47.41,8.91,0.02,378.9191915,884.6317216,1137.242576,1.02,257.6650502,9.688555346
20.92,13.36,0.58,30.09,3.34,0.1284,476.3472917,893.6928776,1086.15984,20.92,276.2814292,10.03418628
8.92,22.07,0.32,46.45,9.07,0.0536,444.9160962,867.9851959,1186.922502,8.92,142.3731508,5.370308203
27.73,22.12,0.66,12.69,2.21,0.1791,498.1976976,639.8778153,1193.019434,27.73,328.8104804,12.23419208
29.13,6.98,0.49,16.99,2,0.1902,396.9110386,863.5148223,1153.528171,29.13,194.4864089,7.373695348
28.33,6.81,0.48,22.86,2,0.184,425.1990581,851.5911404,1048.498953,28.33,204.0955479,7.979605699
14.23,10.25,0.53,39.64,5.2,0.0923,346.5456619,861.325758,1143.195936,14.23,183.6692008,7.205633997
25.86,22.5,0.36,25.61,4.08,0.1661,488.4578319,645.5056851,1004.08435,25.86,175.8448195,7.515530188
25.34,7.58,0.49,23.05,2,0.1623,360.5938075,635.0375483,1165.280101,25.34,176.6909657,7.477582357
9.57,19.4,0.63,36.2,8.21,0.0658,442.4723568,877.1426639,1098.723713,9.57,278.7575848,10.29892687
24.87,7.02,0.31,26.35,4.11,0.1474,368.6908449,652.1479947,1187.34793,24.87,114.2941619,4.869070082
1.11,17.46,0.41,56.83,9.86,0.02,403.6001646,710.5865193,1075.552008,1.11,165.4760675,7.02263416
17.89,12.12,0.3,38.95,6.11,0.1099,438.3521577,736.7954548,1052.634721,17.89,131.5056473,5.53200679
6.9,20.78,0.47,46.75,9.61,0.042,391.9655134,637.3327583,1199.011268,6.9,184.2237913,7.614336338
3.62,9.67,0.59,44.12,8.7,0.0218,479.5589919,606.1902864,1106.135574,3.62,282.9398052,11.41602272
2.31,17.78,0.62,50.92,9.16,0.02,372.2462173,898.2271409,1172.636508,2.31,230.7926548,8.623853782
20.89,9.71,0.68,22.58,2.69,0.132,422.3557956,862.9971735,1182.211433,20.89,287.201941,10.34717218
10.2,19.27,0.54,41.53,7.28,0.0682,355.3197353,873.7013788,1103.693743,10.2,191.8726571,7.569575597
21.74,22.47,0.4,27.94,5.01,0.1404,369.794467,685.3689208,1091.142785,21.74,147.9177868,6.386877748
1.96,7.54,0.67,46.18,7.71,0.02,376.8110238,666.0304718,1110.577191,1.96,252.463386,10.48504754
9.46,22.33,0.61,39.93,7.79,0.0556,307.677544,727.7599675,1169.547901,9.46,187.6833019,7.813207543
16.18,16.87,0.53,34.34,4.93,0.1055,300.1792094,735.9958107,1192.932046,16.18,159.094981,6.616876097
23.72,7.54,0.58,23.5,2.15,0.1523,426.8477831,601.6798317,1065.664422,23.72,247.5717142,10.46600781
9.56,13.55,0.67,38.42,6.01,0.0562,424.2139024,833.7759338,1147.726076,9.56,284.2233146,10.52874221
18.78,8.22,0.58,26.66,3.87,0.1202,425.8401371,899.0001114,1057.074895,18.78,246.9872795,9.328432947
26.58,19.01,0.45,24.08,2.85,0.1714,284.348618,758.607261,1122.190608,26.58,127.9568781,5.516135521
18.48,20.18,0.59,29.5,5.19,0.1204,351.8403054,716.4776085,1160.957918,18.48,207.5857802,8.454456162
6.99,7.12,0.32,51.59,9.08,0.0413,323.5181664,717.825568,1177.297265,6.99,103.5258132,4.44477644
0.73,15.12,0.45,54.63,10,0.02,451.193313,628.8231397,1089.743237,0.73,203.0369908,8.554232506
26.1,21.29,0.46,21.25,2.22,0.1718,469.3386883,679.8485455,1073.951137,26.1,215.8957966,8.757973481
0.64,23.72,0.37,54.6,10,0.02,334.269683,750.6398366,1050.690322,0.64,123.6797827,5.472751391
26.24,15.27,0.31,23.81,3.46,0.1703,426.9268149,729.5544003,1026.683434,26.24,132.3473126,5.651636671
15.87,24.01,0.35,40.99,7.6,0.0941,308.4598168,763.5104237,1072.983514,15.87,107.9609359,4.758535984
28.17,15.71,0.56,19.99,2,0.1743,340.5335556,854.7196946,1174.395561,28.17,190.6987912,7.367104283
23.96,12.88,0.62,23.3,2,0.15,310.5039892,667.5726908,1083.761903,23.96,192.5124733,8.449788835
29.94,21.96,0.7,12.83,2,0.2036,342.3745687,608.2992543,1063.458633,29.94,239.6621981,10.49431017
10.52,14.86,0.44,38.95,7.68,0.0674,428.4420404,611.4676336,1147.826449,10.52,188.5144978,7.898308122
23.02,14.44,0.54,23.14,3.53,0.1582,480.2719202,640.2506416,1043.116894,23.02,259.3468369,10.60286875
12.06,14.81,0.67,34.63,6.21,0.0763,324.5549297,771.1448954,1051.25736,12.06,217.4518029,9.150205787
14.4,21.94,0.37,40.99,7.71,0.0869,399.2573877,842.455443,1187.18173,14.4,147.7252334,5.701432069
18.83,21.64,0.59,28.35,5.18,0.12,434.3060423,866.0417818,1016.317939,18.83,256.2405649,9.886830007
26.21,13.07,0.6,20.23,2,0.1673,489.6429431,790.5339606,1082.926236,26.21,293.7857658,10.94949445
29.52,11.67,0.34,23.53,2.46,0.1822,414.2133062,720.9429757,1115.350238,29.52,140.8325241,5.817460725
23.05,14.84,0.64,22.25,2,0.142,336.1235248,646.3544124,1046.052143,23.05,215.1190559,9.490410635
12.53,16.46,0.63,33.93,7.03,0.0829,417.6051945,720.4255018,1056.202497,12.53,263.0912725,10.65209615
12.64,9.77,0.31,46.39,6.02,0.0797,350.5080556,699.7245402,1044.369073,12.64,108.6574972,4.903539786
22.13,20.88,0.34,31.49,4.73,0.1507,494.748246,861.0077643,1069.037114,22.13,168.2144036,6.432334889
7.16,14.73,0.32,48.15,9.11,0.0395,367.9287497,746.0158132,1179.701151,7.16,117.7371999,4.868104644
3.31,11.68,0.43,50.46,9.84,0.02,430.7940986,667.85877,1086.317469,3.31,185.2414624,7.80449804
10.64,7.14,0.5,40.43,5.01,0.0613,285.1100681,686.64032,1083.565803,10.64,142.5550341,6.454802331
8.62,9.78,0.51,45.26,7.31,0.0569,368.0135181,640.9410494,1077.316176,8.62,187.6868943,8.222585342
8.89,23.99,0.41,46.04,9.59,0.0573,472.5236749,875.5756347,1192.823145,8.89,193.7347067,7.061468067
7.01,11.1,0.66,40.28,7.68,0.0398,414.2500378,615.1037539,1023.459887,7.01,273.4050249,11.71788366
1.26,8.38,0.45,51.57,9.37,0.02,377.667435,603.8538746,1174.375084,1.26,169.9503458,7.303074795
0.54,14.21,0.32,60,10,0.02,485.9062499,654.8966801,1065.432214,0.54,155.49,6.582241642
29.63,11.14,0.42,19.54,2,0.1905,467.8765628,843.2622054,1191.302318,29.63,196.5081564,7.20184898
12.83,5.7,0.51,38.03,5.46,0.0834,350.8874482,757.040036,1063.045449,12.83,178.9525986,7.573893963
11.53,11.46,0.46,44.23,6.35,0.0646,399.8006484,787.7529862,1016.574873,11.53,183.9082983,7.664229137
20.39,15.88,0.41,33.26,4.48,0.1177,387.7613363,707.3195026,1104.008377,20.39,158.9821479,6.684243449
6.55,16.03,0.35,47.31,9.59,0.0341,419.08455,620.6033957,1045.573116,6.55,146.6795925,6.552611343
28.5,12.13,0.63,12.43,2,0.1888,353.5044787,856.8474487,1150.597963,28.5,222.7078216,8.525818352
23.59,13.95,0.7,19.61,2.57,0.1631,333.7251002,657.5682816,1131.461124,23.59,233.6075701,9.815641773
2.68,24.31,0.43,50.4,10,0.02,480.7878038,609.9177602,1137.293832,2.68,206.7387556,8.481874787
12.53,12.55,0.45,41.68,7.09,0.0878,483.2523899,771.8112408,1038.697898,12.53,217.4635755,8.616667089
26.37,10.16,0.55,21.02,2.31,0.1726,465.5310349,624.9867661,1141.726053,26.37,256.0420692,10.18199217
28.34,9.87,0.59,17.7,2,0.1748,495.2049748,628.7285556,1062.266205,28.34,292.1709351,11.65555078
14.02,14.16,0.46,37.06,6,0.0885,443.8981357,840.1131094,1199.734806,14.02,204.1931424,7.557225251
18.4,20.19,0.66,30.54,4.57,0.1208,448.2267903,747.4828768,1146.353533,18.4,295.8296816,11.13693763
5.01,9.12,0.52,52.95,8.28,0.02,447.7698202,672.4525357,1118.082301,5.01,232.8403065,9.403301082
29.74,19.19,0.48,18.36,2,0.1931,385.7336788,704.587927,1173.423556,29.74,185.1521658,7.469917594
6.95,5.42,0.56,44.61,7.62,0.0475,380.4194828,818.7722937,1117.86234,6.95,213.0349104,8.396989881
28.28,13.38,0.68,14.82,2,0.1849,332.8497808,619.9062434,1110.549973,28.28,226.3378509,9.764680193
19.49,20.52,0.62,26.56,4.71,0.1248,421.8602228,634.9441848,1047.463121,19.49,261.5533381,10.96516776
18.23,11.77,0.32,35.98,5.67,0.1122,343.6504299,784.8786105,1135.622399,18.23,109.9681376,4.596658391
15.38,16.27,0.43,35.39,6.77,0.0955,336.7178501,782.0915203,1074.928886,15.38,144.7886756,6.150994061
6.92,9.1,0.49,43.78,6.96,0.0358,408.9115023,891.7386554,1008.616526,6.92,200.3666361,7.961946786
5.3,19.84,0.43,50.68,9.78,0.0259,370.1961254,712.3648444,1163.212359,5.3,159.1843339,6.604452975
6.61,6.05,0.58,42.62,7.71,0.0386,328.1484539,619.5232882,1010.374633,6.61,190.3261033,8.831909547
5.59,22.05,0.63,38.22,8.55,0.0376,459.5323237,761.2612305,1134.460025,5.59,289.5053639,10.92329237
23.39,8.96,0.59,24.05,2,0.1461,469.3253822,791.5040435,1031.344178,23.39,276.9019755,10.68102804
10.5,22.49,0.7,35.45,7.03,0.0631,316.8938943,641.8808357,1086.513903,10.5,221.825726,9.73938916
1.74,12.05,0.41,57.34,10,0.02,281.6515472,765.8585921,1171.818332,1.74,115.4771344,4.942216154
29.07,19.45,0.65,15.36,2,0.1892,353.9485931,659.3301365,1018.88391,29.07,230.0665855,10.04087912
26.51,11.38,0.61,16.03,2.7,0.1692,455.4523838,853.4190174,1133.430136,26.51,277.8259541,10.11513005
27.83,23.12,0.44,17.8,3,0.1815,464.6182506,850.5484487,1122.523748,27.83,204.4320303,7.656766625
29.85,7.53,0.59,13.93,2,0.1905,310.4323954,728.8887288,1173.505949,29.85,183.1551133,7.550197178
5.22,8.57,0.34,51.24,9.04,0.0287,450.3538983,890.0229572,1034.546974,5.22,153.1203254,6.044388427
11.89,14.86,0.62,38.15,6.8,0.0792,305.4549168,893.9321623,1159.957501,11.89,189.3820484,7.395954799
22.75,6.64,0.51,26.3,2.78,0.1412,365.8137698,638.7753267,1090.024239,22.75,186.5650226,8.097692011
20.88,8.92,0.42,33.7,4.29,0.1239,499.6940933,710.3141414,1085.728782,20.88,209.8715192,8.306846287
4.62,23.88,0.56,43.94,9.26,0.0278,322.3699811,780.096441,1072.35687,4.62,180.5271894,7.649552858
24.47,24.53,0.56,24.86,4.57,0.149,313.8719882,625.4513429,1077.114829,24.47,175.7683134,7.929362515
6.73,12.53,0.38,50.85,9.09,0.0363,373.0160732,714.7966511,1103.991925,6.73,141.7461078,6.056799269
6.71,23.47,0.31,47.54,10,0.0381,416.3270757,678.3516252,1021.359965,6.71,129.0613935,5.731451148
16.11,15.9,0.47,38.11,6.07,0.0871,485.2381721,885.6150663,1085.013174,16.11,228.0619409,8.446618568
17.79,10.39,0.53,32.01,4.98,0.1149,495.780652,723.4757468,1130.396243,17.79,262.7637456,9.990232965
17.4,19.05,0.65,29.38,4.49,0.1102,295.3209401,828.8012576,1099.638471,17.4,191.958611,7.889404053
2.74,18.18,0.67,43.84,8.89,0.0231,310.3594538,716.0116091,1033.165894,2.74,207.9408341,9.159510374
26.32,24.78,0.51,24.62,4.2,0.168,453.9623543,639.5436211,1072.61034,26.32,231.5208007,9.551357122
7.97,10.3,0.6,39.02,7.91,0.0543,339.5390735,858.945459,1088.592335,7.97,203.7234441,8.152947998
3.89,18.44,0.48,51.73,9.23,0.0262,474.6667931,600.1250751,1133.774963,3.89,227.8400607,9.336571359
26.66,6.04,0.6,20.69,2,0.1696,425.9597166,616.7822622,1180.153265,26.66,255.57583,10.20209412
28.67,7.27,0.38,21.19,2,0.182,304.6058565,709.3153218,1110.075103,28.67,115.7502255,5.10268838
25.86,5.08,0.45,28.48,2,0.1537,463.1564427,806.0694767,1135.273626,25.86,208.4203992,7.898362259
24.29,24.99,0.55,23.71,4.09,0.1613,318.7984036,702.5112886,1015.437925,24.29,175.339122,7.840321306
19.66,21.05,0.31,37.5,6.74,0.1205,373.1689868,619.8938453,1190.893406,19.66,115.6823859,4.987817641
16.53,20.73,0.59,28.45,5.9,0.1017,401.4806843,695.3520101,1063.041738,16.53,236.8736037,9.815429477
2.61,15.19,0.63,51.08,8.91,0.02,390.1685528,673.4942577,1070.85835,2.61,245.8061883,10.31526021
12.25,11,0.46,38.06,6.88,0.0657,430.9558414,601.6259399,1044.568556,12.25,198.2396871,8.665685376
11.18,8.03,0.48,43.26,6.37,0.0652,423.5910817,760.440574,1016.934014,11.18,203.3237192,8.417565551
7.79,10.69,0.64,38.44,7.24,0.0542,498.2492412,634.9937744,1158.009358,7.79,318.8795144,12.18063518
21.7,12.52,0.61,23.41,3.89,0.1375,499.87282,686.2488866,1048.098016,21.7,304.9224202,11.90711505
14.88,20.13,0.42,40.27,5.93,0.0873,393.6210686,792.3569491,1056.537547,14.88,165.3208488,6.823780443
2.43,15.79,0.43,55.25,10,0.02,300.9437991,817.5347066,1036.359255,2.43,129.4058336,5.659130097
6.61,6.55,0.57,41.38,6.55,0.0309,440.1255258,679.0366881,1194.977056,6.61,250.8715497,9.755386478
20.5,5.36,0.53,30.83,3.87,0.1323,494.8660972,698.7581013,1156.206959,20.5,262.2790315,9.962699095
2.28,7.05,0.36,57.4,9.38,0.02,350.0318053,674.0727714,1185.97993,2.28,126.0114499,5.388844747
25.54,13.21,0.42,23.76,2.43,0.1607,381.4659549,887.0665801,1172.344673,25.54,160.2157011,6.099660919
14.85,23.66,0.66,34.57,6.46,0.0924,373.4509235,657.1559181,1181.25936,14.85,246.4776095,9.965964187
14.42,17.75,0.58,31.53,6.26,0.0927,291.312214,654.9541811,1095.80681,14.42,168.9610841,7.59220645
17.77,21.04,0.69,25.59,4.3,0.1184,427.8981749,733.5105887,1034.108287,17.77,295.2497407,11.7697991
24.74,14.33,0.61,22.07,2,0.1577,357.7342929,656.7919078,1065.376067,24.74,218.2179187,9.394363035
10.43,12.23,0.68,34.47,6.12,0.0604,453.2420524,647.0125369,1058.490303,10.43,308.2045956,12.44075028
20.34,7.17,0.39,33.52,3.58,0.1292,463.0664166,628.7638613,1143.426768,20.34,180.5959025,7.413037732
16.97,22.52,0.61,30.86,5.09,0.1104,460.6707731,792.0513744,1005.134537,16.97,281.0091716,10.99480512
8.01,20.66,0.31,49.77,9.68,0.0471,371.6665196,783.6246765,1028.408443,8.01,115.2166211,4.99437815
26.36,8.36,0.57,21.99,2,0.1731,350.7400501,795.0488676,1136.577024,26.36,199.9218286,7.96930645
23.92,15.25,0.49,25.2,3.62,0.1522,444.7405715,831.9900024,1024.688471,23.92,217.92288,8.568636912
19.75,14.75,0.44,32.6,5.6,0.1295,456.3056754,697.9074038,1009.65837,19.75,200.7744972,8.42035055
25.52,17.5,0.64,21.32,2.3,0.1702,388.0766382,875.5271201,1021.843033,25.52,248.3690485,9.70443365
26.02,23.92,0.64,20.11,2.94,0.1699,476.4668243,819.9613833,1138.134831,26.02,304.9387676,11.02644596
21.25,16.6,0.31,35.8,6.25,0.1277,311.6599131,841.4125766,1027.865052,21.25,96.61457307,4.202822525
25.11,15.8,0.54,20.26,2.23,0.1606,473.3951315,816.2886491,1029.260872,25.11,255.633371,9.833232629
20.92,6.01,0.45,31.53,4.18,0.1372,301.1409513,707.5366936,1046.060039,20.92,135.5134281,6.128581696
20.4,6.26,0.47,28.77,4.21,0.1218,313.7756149,684.9097464,1150.182141,20.4,147.474539,6.365600329
18.56,8.75,0.63,25.18,4.07,0.118,397.4448029,726.7551209,1040.070582,18.56,250.3902258,10.29048547
22.58,5.65,0.42,29.04,3.82,0.1404,294.8540656,629.1091082,1007.075079,22.58,123.8387076,5.961072114
4.76,19.87,0.68,41.17,8.81,0.0263,291.6175623,735.3841505,1181.172671,4.76,198.2999424,8.224001301
26.43,19.47,0.37,27.71,3.37,0.1701,280.1141237,612.9422949,1175.263685,26.43,103.6422258,4.714455395
26.16,7.72,0.57,22.29,2.15,0.1683,375.9896651,601.183788,1036.9638,26.16,214.3141091,9.505589863
0.88,21.72,0.57,47.08,10,0.02,450.4172539,879.4496818,1053.068518,0.88,256.7378347,9.722880271
24.77,8.1,0.4,25.59,3.43,0.1599,287.6644371,806.8010582,1037.711514,24.77,115.0657748,5.06448624
3.87,11.02,0.43,48.54,9.32,0.0209,423.4966734,768.5540841,1143.906908,3.87,182.1035696,7.220798373
10.05,9.98,0.63,36.99,5.95,0.0592,461.0880098,702.3306118,1050.001777,10.05,290.4854462,11.55491441
22.31,12.45,0.6,25,3.13,0.1387,316.9601867,771.1614044,1186.289951,22.31,190.176112,7.647122577
4.82,10.09,0.43,49.78,9.38,0.029,312.3100217,867.4727329,1165.528205,4.82,134.2933093,5.405409656
24.54,14.78,0.51,22.97,3.56,0.1615,469.3762142,795.7140402,1117.680226,24.54,239.3818692,9.044567243
24.96,13.15,0.32,31.9,3.49,0.1524,461.0874142,780.7445994,1001.787645,24.96,147.5479725,6.106795462
15.22,24.73,0.38,34.62,7.65,0.0991,398.5671886,738.0613509,1176.733881,15.22,151.4555317,6.106984432
0.19,6.12,0.49,56.41,8.93,0.02,460.2239734,703.7091092,1145.552329,0.19,225.509747,8.895198293
8.61,7.84,0.33,47.55,8.52,0.0442,300.406337,809.5641342,1157.581479,8.61,99.13409122,4.17354677
18.51,6.06,0.64,27.51,2.97,0.12,366.7859339,894.2942823,1014.365041,18.51,234.7429977,9.283155761
29.44,17.52,0.59,15.01,2,0.1939,442.3154623,727.4273081,1141.712034,29.44,260.9661228,10.0299797
18.95,6.09,0.68,29.02,2.46,0.1195,336.6394311,717.6615612,1160.917895,18.95,228.9148131,9.293830052
7.79,21.73,0.58,39.86,8.96,0.0557,445.5123612,728.4340417,1191.327071,7.79,258.3971695,9.819533882
19.02,15.24,0.68,25.91,4.1,0.1334,390.919293,727.6631904,1116.094095,19.02,265.8251192,10.55061838
16.2,15.54,0.52,34.96,5.19,0.103,445.0585173,897.187432,1101.60837,16.2,231.430429,8.598615657
23.4,16.23,0.54,21.5,3.75,0.1496,382.2295203,812.0334773,1085.079358,23.4,206.403941,8.226062436
3.21,8.42,0.69,42.59,7.63,0.0251,360.9389548,707.7553348,1140.257536,3.21,249.0478788,10.11892154
22.83,8.95,0.56,24.6,3.14,0.1498,328.2216276,711.4507121,1184.164261,22.83,183.8041115,7.562490284
16.24,11.38,0.31,38.37,6.07,0.0875,325.8434551,729.2390774,1119.95101,16.24,101.0114711,4.406584281
28.89,16.87,0.59,15.02,2,0.1864,445.3279783,611.0136563,1045.456728,28.89,262.7435072,10.977689
10.26,9.2,0.66,36.13,5.54,0.0632,306.1602766,758.3449206,1003.51479,10.26,202.0657825,8.861190492
18.98,7.33,0.62,28.98,3.23,0.1223,298.916117,843.4142855,1123.822624,18.98,185.3279926,7.501757411
27.96,24.4,0.53,18.76,3.57,0.1785,318.7841003,798.170338,1172.919578,27.96,168.9555732,6.794124196
3.08,5.44,0.57,50.41,8.73,0.02,318.5762325,659.526254,1013.195056,3.08,181.5884525,8.345187976
28.12,21.05,0.7,12.38,2.5,0.1789,461.083677,818.4102724,1079.514242,28.12,322.7585739,11.91040814
20.64,20.76,0.34,31.64,6.53,0.1336,367.6714572,815.8375819,1188.009385,20.64,125.0082954,4.966230264
2.04,10.94,0.57,53.4,8.88,0.02,497.8854606,678.7617647,1100.335399,2.04,283.7947126,11.07354428
9.03,7.71,0.41,44.45,7.4,0.0499,310.1864767,786.8623971,1044.131646,9.03,127.1764555,5.584314692
21.25,7.91,0.56,24.2,2.93,0.1293,423.7787617,783.2847099,1070.731282,21.25,237.3161065,9.356559243
2.02,18.95,0.54,46.8,9.74,0.02,378.7204916,851.9362872,1081.627913,2.02,204.5090655,8.119261095
17.47,17.86,0.36,39.35,5.32,0.1066,366.4419989,640.8216936,1023.457903,17.47,131.9191196,6.05102845
10.38,20.65,0.38,44.38,8.53,0.0685,472.5185238,658.4515514,1132.158449,10.38,179.557039,7.31969996
18.63,23.75,0.55,29.68,4.9,0.1122,494.6310421,745.7908511,1118.432866,18.63,272.0470731,10.26774126
1.37,18.84,0.35,56.5,10,0.02,472.0289709,613.2435447,1129.544576,1.37,165.2101398,6.937529685
26.15,8.12,0.41,27.47,3.5,0.1535,322.3061494,724.6782593,1122.158314,26.15,132.1455212,5.677724065
29.2,9.87,0.63,14.57,2,0.1954,328.5755427,836.4657126,1003.334414,29.2,207.0025919,8.608685991
29.07,21.84,0.43,25.88,2.91,0.1836,424.3362534,644.6143182,1034.89257,29.07,182.464589,7.880553854
22.49,9.19,0.5,27.42,3.65,0.14,343.598388,737.9846211,1033.1144,22.49,171.799194,7.440458672
3.9,6.45,0.68,46.15,7.73,0.02,441.6395288,896.93077,1019.590297,3.9,300.3148796,11.27995966
22.75,19.07,0.39,31.59,4.77,0.136,404.6125432,751.776004,1147.095155,22.75,157.7988918,6.352529038
0.74,13.05,0.46,54.37,10,0.02,401.1999291,749.4971472,1024.027443,0.74,184.5519674,7.819943989
0.66,23.4,0.54,50.75,10,0.02,462.2803235,767.6380751,1133.638815,0.66,249.6313747,9.550337989
9.71,18.01,0.6,39.95,6.9,0.0609,436.3172098,655.8013111,1035.678062,9.71,261.7903259,10.91112671
14.66,6.81,0.66,32.61,4.9,0.1033,285.8471083,644.1491648,1023.662036,14.66,188.6590915,8.746456567
23.11,23.96,0.67,20.13,2.76,0.1477,290.8810102,803.2063887,1032.50601,23.11,194.8902768,8.312326269
20.5,10.17,0.61,26.41,3.8,0.1261,412.3428595,718.730043,1101.680691,20.5,251.5291443,10.04195456
13.38,11.74,0.39,43.68,6,0.0821,386.9622566,686.9719885,1129.096502,13.38,150.9152801,6.374925902
8.21,13.05,0.31,53.99,9.27,0.0389,337.2406242,609.417486,1162.384972,8.21,104.5445935,4.705405656
29.91,6.02,0.45,21.21,2,0.1981,372.1043392,853.8151492,1025.712441,29.91,167.4469526,6.837391295
12.79,14.93,0.36,46.68,6.76,0.0824,446.7402701,609.6986598,1123.237349,12.79,160.8264972,6.834104912
13.54,7.47,0.58,33.97,5.55,0.0851,461.8545266,824.9949372,1154.76792,13.54,267.8756254,9.837399126
4.91,13.02,0.56,47.58,8.97,0.0239,403.4690749,714.5965677,1062.481034,4.91,225.942682,9.369774489
23.84,12.01,0.32,33.54,3.74,0.1453,364.7812858,779.6063432,1015.943116,23.84,116.7300115,5.073231044
20.81,20.46,0.63,23.2,4.49,0.1331,339.5532875,674.3034002,1031.189193,20.81,213.9185711,9.383321714
6.62,21.06,0.4,48.1,8.48,0.0402,394.8220636,646.6198999,1018.31173,6.62,157.9288254,7.100150457
2.47,8.07,0.47,55.32,8.54,0.02,349.2449161,760.0164003,1177.442386,2.47,164.1451106,6.690737041
20.41,12.33,0.57,25.54,4.42,0.1259,404.1009302,808.6853085,1075.340334,20.41,230.3375302,9.072428206
19.64,12.47,0.47,28.6,4.39,0.1299,428.8635242,658.6479885,1104.669721,19.64,201.5658564,8.351990329
8.2,8.03,0.48,47.92,6.53,0.0503,294.5374264,730.9076842,1153.73763,8.2,141.3779647,6.07095286
28.53,20.97,0.33,27.37,3.06,0.1758,280.2348423,733.3964911,1074.299684,28.53,92.47749796,4.186512993
4.53,19.14,0.46,50.61,9.29,0.02,326.7009705,664.7937447,1129.820531,4.53,150.2824465,6.602549011
12.97,8.81,0.61,35.17,5.38,0.0824,476.7925295,769.5148339,1015.335971,12.97,290.843443,11.33690677
28.31,12.33,0.67,14.17,2,0.1781,422.1839679,643.780706,1096.18113,28.31,282.8632585,11.43658588
12.59,7.12,0.47,40.49,6.2,0.0823,317.8312774,752.924752,1019.303793,12.59,149.3807004,6.633156117
19.16,17.56,0.47,35.09,5.13,0.1133,475.8580716,634.0294534,1049.656828,19.16,223.6532937,9.309741784
11.93,7.43,0.58,37.73,6.44,0.0774,383.3903069,745.6627227,1058.668166,11.93,222.366378,9.181039001
8.23,24.72,0.68,43.15,8.33,0.0499,384.7401865,693.4797165,1143.516761,8.23,261.6233268,10.50025597
29.52,20.61,0.41,19.58,2.9,0.1854,485.8192276,735.6738876,1134.820837,29.52,199.1858833,7.705390905
12.28,12.8,0.48,39.94,7.3,0.0754,293.0870723,730.1248078,1149.416018,12.28,140.6817947,6.049295589
